X-coordinate,Y-coordinate,Z-coordinate,r-value
6585.162535913377,3484.902767868501,-854.2953533158145,7499.248860825438
6476.881047070737,3427.599632506437,-1593.829146191702,7499.247874681338
6303.88475861615,3336.0490836508125,-2317.43773924894,7499.246909772718
6067.902215046015,3211.16587617169,-3017.891089653863,7499.245975740629
5771.291295603592,3054.19781220855,-3688.1905189206477,7499.245081917608
5417.015654344493,2866.7132731286083,-4321.638640602538,7499.244237234441
5008.615107655375,2650.585548445423,-4911.906277411059,7499.2434501309235
4550.170265128937,2407.9741182912803,-5453.095699188575,7499.242728471531
4046.261757208984,2141.3030764717846,-5939.799549924795,7499.242079466849
3501.92446700109,1853.2369096985121,-6367.154875082014,7499.241509601515
2922.5972235493127,1546.6538750055497,-6730.891709455547,7499.241024569436
2314.068459222212,1224.617241351378,-7027.375740140503,7499.2406292168935
1682.4183741663585,890.3446827424355,-7253.644618375907,7499.240327494117
1033.9581856778516,547.1761286799067,-7407.437557490709,7499.240122415823
375.16706946545844,198.5403931433787,-7487.217921252264,7499.240016031084
-287.3725771694907,-152.07908447601545,-7492.1885769503,7499.240009402863
-947.0409034436706,-501.1790442068061,-7422.299859831682,7499.240102597386
-1597.2467474014113,-845.2714083565271,-7278.2500693185175,7499.240294683484
-2231.4934915941803,-1180.9181326848575,-7061.478492051818,7499.240583741896
-2843.4439741605647,-1504.765557689723,-6774.151021463774,7499.240966884447
-3426.983806778254,-1813.5779168016527,-6419.138517544655,7499.241440282903
-3976.282466868579,-2104.2696667008404,-5999.988123000727,7499.241999207222
-4485.851553671085,-2373.936316739262,-5520.887822369015,7499.2426380728175
-4950.599626136452,-2619.8834494430207,-4986.624598162166,7499.2433504963565
-5365.883074729532,-2839.6536421389965,-4402.536602091044,7499.2441293595375
-5727.552518858089,-3031.051020719,-3774.4598192057847,7499.244966880218
-6031.994266337011,-3192.1632002070446,-3108.6697578239136,7499.245854690167
-6276.166420630661,-3321.380392902552,-2411.818747813628,7499.246783918682
-6457.629275084972,-3417.4114931683907,-1690.869473682576,7499.247745281219
-6574.569690435083,-3479.2969781365723,-953.0254065513179,7499.24872917216
-6625.819211987035,-3506.4184954164125,-205.65883007674518,7499.249725760793
-6610.865745416169,-3498.5050419886743,543.7628205558286,7499.250725089533
-6529.858674482781,-3455.6356725276923,1287.7515705929134,7499.251717173418
-6383.607369488809,-3378.2387100687874,2018.8737231357873,7499.252692099874
-6173.5731013369395,-3267.087466885667,2729.8241344703943,7499.253640127758
-5901.854441943197,-3123.2925183117163,3413.499205161295,7499.254551784689
-5571.166296839802,-2948.290606682776,4063.0678575837487,7499.255417961693
-5184.812779434135,-2743.8302862518253,4672.039790682513,7499.256230004213
-4746.654197926764,-2511.9544524917733,5234.330329943733,7499.256979798591
-4261.06848472461,-2254.9799303373443,5744.321224577219,7499.257659853129
-3732.907453718786,-1975.4743253056556,6196.91678440144,7499.258263372945
-3167.4483224860846,-1676.2303687893966,6587.594795480897,7499.258784327872
-2570.3409837909044,-1360.2380138573692,6912.451705737359,7499.259217512697
-1947.5515532437555,-1030.654560377436,7168.241629010021,7499.259558599183
-1305.3027571906866,-690.7731079729946,7352.408777805485,7499.259804179305
-650.0117564817664,-343.989652033119,7463.11300064461,7499.259951799309
11.773972602720292,6.230848439694092,7499.248168814008,7499.259999984223
673.4420595757798,356.3890920862717,7460.453228785893,7499.259948252601
1328.3813094105822,702.9863996071633,7347.115809860098,7499.259797121327
1970.047760460376,1042.5596719624866,7160.368350977369,7499.2595481004555
2592.0300705636723,1371.7159930438731,6902.076785408312,7499.259203678121
3188.1135779760257,1687.166531057655,6574.821896391175,7499.258767295676
3752.342397017053,1985.7593998689827,6181.873530029787,7499.258243313311
4279.078927962335,2264.511151950689,5727.157923137777,7499.257636966485
4763.0601865490535,2520.6365882549576,5215.218472517023,7499.256954313613
5199.45039025311,2751.576587148702,4651.170337691384,7499.256202175539
5583.88927589996,2955.0236743482237,4040.6493307373917,7499.255388067377
5912.53566583371,3128.9450783658176,3389.7556039346427,7499.254520123427
6182.105847351587,3271.6030411090505,2704.9926979362217,7499.253607015898
6389.906381941662,3381.5721807025147,1993.2025595167613,7499.252657868257
6533.861016527428,3457.7537330604855,1261.4971782172847,7499.251682164077
6612.531427857786,3499.386529927586,517.1875249892065,7499.250689652268
6625.131592805971,3506.0546037168137,-232.2894971157991,7499.249690249682
6571.535641031384,3477.691343179631,-979.4453603028452,7499.24869394202
6452.2791115843,3414.5801584078054,-1716.814734973079,7499.247710684056
6268.55360093943,3317.3516485445243,-2437.030080638325,7499.246750300181
6022.19485597511,3186.977300526144,-3132.8952595283763,7499.245822386232
5715.66443090782,3024.7597818351283,-3797.457437388008,7499.244936213619
5352.025091495833,2832.3199242748115,-4424.076553077386,7499.244100636686
4934.9102122953045,2611.580528835813,-5006.491662892423,7499.243324004241
4468.487472764569,2364.747153482836,-5538.883496754237,7499.242614076138
3957.4172149712285,2094.2860758334828,-6015.932601268317,7499.241977945746
3406.8058789849833,1802.8996509223934,-6432.8724887560065,7499.241421969067
2822.154981216279,1493.4993102687874,-6785.537261256158,7499.240951701239
2209.3061454838535,1169.1764720273031,-7070.403233701137,7499.24057184102
1574.382736025666,833.1716528693438,-7284.624140426336,7499.24028618385
923.7286756156396,488.8420902075655,-7426.059573279584,7499.24009758392
263.84506006300205,139.628198254404,-7493.296367220864,7499.240007925658
-398.67479761167334,-210.98080694277505,-7485.662719759489,7499.240018104899
-1057.2112443463802,-559.4817700476675,-7403.234903170127,7499.240128019937
-1705.1844273728275,-902.3925982494535,-7246.83650242962,7499.240336572537
-2336.1200369040107,-1236.2870526400238,-7018.030186488153,7499.240641678909
-2943.713994338672,-1557.828981553178,-6719.102095082756,7499.2410402905325
-3521.8954396754143,-1863.8056538365984,-6353.03899707601,7499.241528424611
-4064.887388822149,-2151.159859020132,-5923.498448518727,7499.24210120387
-4567.264454762385,-2417.0204536616206,-5434.7722485719605,7499.242752905289
-5024.007055867492,-2658.731048671843,-4891.743558385729,7499.243477017284
-5430.551569740097,-2873.876550993128,-4299.838111342113,7499.244266304765
-5782.83593147238,-3060.3072944383002,-3664.9700021085832,7499.245112881435
-6077.340220715341,-3216.16051858193,-2993.4825961115193,7499.246008288576
-6311.121832016457,-3339.8789810886437,-2292.085149795964,7499.246943579579
-6481.844876995989,-3430.226517499996,-1567.7857749006525,7499.247909409325
-6587.803524561052,-3486.3003929989363,-827.8214165065414,7499.248896127561
-6627.939045917279,-3507.5403227199363,-79.58554446614137,7499.249893875327
-6601.850394034184,-3493.734070457896,669.4457193275497,7499.250892683454
-6509.798211817778,-3445.0195698142466,1411.7882997366764,7499.2518825721845
-6352.7022289005345,-3361.8835465644593,2140.0249468761226,7499.252853650875
-6132.132073017235,-3245.1566559896496,2846.8793471504823,7499.25379621683
-5850.291587736277,-3096.005183737221,3525.2888263217314,7499.254700852241
-5509.996813201388,-2915.919393113173,4168.474918161859,7499.25555851829
-5114.647849859688,-2706.698635218496,4770.011093562928,7499.256360645461
-4668.1948862788,-2470.4333706906964,5323.886973338872,7499.257099219167
-4175.098730470628,-2209.4842826720396,5824.568383086865,7499.257766859821
-3640.286239068957,-1926.458689695112,6267.052650012328,7499.258356896578
-3069.1010896935823,-1624.1844941581091,6646.918589163797,7499.258863433987
-2467.2503883707805,-1305.6819266899672,6960.370679585022,7499.259281410895
-1840.7476455058677,-974.1333687340907,7204.276988944198,7499.259606651012
-1195.8526901910125,-632.8515548829382,7376.200467670179,7499.259835904648
-539.0091232339864,-285.24647269073915,7474.423299877702,7499.259966881176
123.22006611123169,65.20870929245953,7497.964067746747,7499.259998271922
784.218076379168,415.0123448102882,7446.5875578339765,7499.2599297632405
1437.380407834004,760.6692977466346,7320.807111322325,7499.259762039646
2076.180853489517,1098.7258649216703,7121.879494722961,7499.259496776979
2694.2367078034927,1425.80428487708,6851.7923422863405,7499.259136625656
3285.3725414643372,1738.6364878297131,6513.244295609507,7499.258685184188
3843.68190501813,2034.0967495566695,6109.618038901744,7499.258146963231
4363.586344780713,2309.232922927438,5644.946499364243,7499.257527340512
4839.891141345042,2561.295935016151,5123.8725504352515,7499.256832507093
5267.837213743376,2787.7672550581474,4551.602620576797,7499.256069405523
5643.148670646334,2986.38405879547,3933.8546711744093,7499.255245660459
5962.075533481982,3155.161837776959,3276.801063383865,7499.254369502489
6221.431204605233,3292.414227711241,2587.0068848293936,7499.253449685895
6418.624306164561,3396.7698577630304,1871.3643524142606,7499.25249540118
6551.68457156387,3467.1860524513904,1137.0239467113818,7499.251516183241
6619.282530850241,3502.9592492608235,391.3229660496948,7499.2505218161
6620.742793372175,3503.7320278941147,-358.28778581394766,7499.249522235145
6556.050795030582,3469.496680953161,-1104.318445903534,7499.248527427859
6425.8529427475205,3400.595290392595,-1839.3149282649151,7499.247547334027
6231.450154750951,3297.716309004381,-2555.933402497256,7499.246591746422
5974.784861260171,3161.8876811119435,-3247.0136704203533,7499.245670212961
5658.421595494924,2994.466571229754,-3905.650707741659,7499.244791941301
5285.521368971958,2797.1258033350355,-4525.263655926426,7499.243965706841
4859.810087150824,2571.837146260827,-5099.661574963805,7499.243199765044
4385.541321033108,2320.851612229819,-5623.10530008635,7499.242501768947
3867.4538067040644,2046.6769653874883,-6090.36478443622,7499.2418786926955
3310.7240974736396,1752.0526650652441,-6496.771354776384,7499.241336761863
2720.9148417017896,1439.9224941326158,-6838.264358170684,7499.240881391242
2103.9192030874237,1113.4051459208358,-7111.431733602762,7499.240517130745
1465.9019787396994,775.7630635954116,-7313.544103197226,7499.240247619943
813.2380033352376,430.36984331104793,-7442.58204245411,7499.240075551699
152.44845477478472,80.67652682899728,-7497.256257053677,7499.240002645262
-509.8643022813504,-269.82287962785574,-7477.020464655676,7499.240029629089
-1167.0826840194113,-617.6263157803014,-7382.076852999008,7499.240156233566
-1812.640007132473,-959.2586581659781,-7213.374059772769,7499.240381193704
-2440.0860999318834,-1291.3064418858155,-6972.597694440937,7499.240702261774
-3043.1517493867727,-1610.4519663174701,-6662.153496711072,7499.241116229771
-3615.8113401935257,-1913.5064440414728,-6285.1432999020335,7499.241618961464
-4152.343060042248,-2197.441861785983,-5845.334039346938,7499.242205433724
-4647.386069554434,-2459.4212350595203,-5347.1201154543505,7499.242869786713
-5095.9940656903855,-2696.826954188863,-4795.47948744212,7499.243605382436
-5493.684703452165,-2907.2869385450713,-4195.923936394807,7499.244404871065
-5836.484382079972,-3088.6983376349767,-3554.4439945545832,7499.245260264372
-6120.967948251525,-3239.248542243835,-2877.449091044385,7499.24616301555
-6344.292919569933,-3357.4332956857215,-2171.703512023937,7499.247104104609
-6504.227886371589,-3442.071724190166,-1444.2588151009122,7499.248074128498
-6599.174808046278,-3492.31813623242,-702.3833732522104,7499.249063395058
-6628.184981058999,-3507.670472894882,46.5102477983329,7499.250062019865
-6590.9685190900045,-3487.9753248072375,794.9393531498492,7499.25106002499
-6487.897250529915,-3433.4294655161652,1535.4258832341002,7499.252047438696
-6320.001004337764,-3344.577885941812,2260.5711322478214,7499.253014395071
-6088.957321330413,-3222.3083495378523,2963.129673941603,7499.253951232607
-5797.074693665392,-3067.842522537354,3636.0817561060912,7499.254848590733
-5447.269499945505,-2882.7237678884026,4272.703440393575,7499.255697503343
-5043.0368663709305,-2668.801724822017,4866.6337866275,7499.256489488383
-4588.415745058832,-2428.2138281145794,5411.938410280136,7499.2572166326
-4087.948558437031,-2163.3639516879884,5903.168778031264,7499.257871670609
-3546.6358129224773,-1876.8983899287732,6335.416648898485,7499.258448057489
-2969.8861353652733,-1571.6794167105843,6704.3631169363,7499.258940034169
-2363.46223148516,-1250.7566863135728,7006.321765436776,7499.259342684984
-1733.42330627936,-917.3367620003379,7238.2755014055065,7499.259651986779
-1086.064521738655,-574.751076719757,7397.906702234544,7499.259864849112
-427.85409682068126,-226.42264608089295,7483.620373320882,7499.259979145135
234.63132181205333,124.1681337935355,7494.560085220265,7499.259993732837
894.772372494872,473.5182617762288,7430.616531077133,7499.259908466464
1545.973118084835,818.137133120416,7292.428618817354,7499.25972419797
2181.7269514206537,1154.5814169770642,7081.377087189225,7499.259442768504
2795.6816081694406,1479.4894615364894,6799.570709447588,7499.259066990017
3381.702637437112,1789.6148830103568,6449.825222545895,7499.258600617162
3933.934695927557,2081.8590028241956,6035.635192394939,7499.2580483097845
4446.860053190514,2353.301808903346,5561.139096334279,7499.257415586355
4915.353723370086,2601.231131685234,5031.077971739041,7499.2567087688385
5334.734672577522,2823.1697433313016,4450.748043976823,7499.255934919521
5700.812590234952,3016.900109368951,3825.9478070849814,7499.255101770449
6009.929757064503,3180.4865454523474,3162.920085969788,7499.254217646174
6258.9975914008755,3312.294557863912,2468.2896590687037,7499.253291380573
6445.5275086852525,3411.0071745213604,1748.997064772076,7499.252332228584
6567.655785825393,3475.638103328291,1012.2292530301596,7499.251349773738
6624.162182016556,3505.5415864108913,265.3477750817679,7499.2503538324
6614.48213000461,3500.418851798713,-484.18477116284186,7499.249354355685
6538.712376019795,3460.3210981073876,-1228.8793051352372,7499.248361330035
6397.610012069832,3385.648982423031,-1961.2950919922941,7499.247384677433
6192.584910303465,3277.1486165275023,-2674.1140877081584,7499.24643415627
5925.685635078254,3135.9041114903266,-3360.2140580570244,7499.245519263839
5599.578973533014,2963.3267451396064,-4012.7397409231276,7499.244649141442
5217.523289222563,2761.1408606648943,-4625.171340936685,7499.2438324830555
4783.335965084046,2531.366637263153,-5191.389672095822,7499.243077448459
4301.355261056885,2276.2999049899317,-5705.737297529326,7499.24239158171
3776.3969674747914,1998.489205505653,-6163.075055559191,7499.241781735761
3213.7062873421596,1700.7103279223322,-6558.833407318038,7499.241254003991
2618.905428268329,1385.9385741786036,-6889.058092921283,7499.240813659324
1997.9374276921158,1057.3190310520706,-7150.449640058897,7499.240465101535
1357.0067726599482,718.1351458325132,-7340.396330291214,7499.2402118132995
702.5174074370004,371.7759196225268,-7457.0002936993415,7499.2400563253905
41.00874832920299,21.702046043642586,-7499.096471190951,7499.240000191391
-620.9096550024572,-328.5886663409765,-7466.264255020228,7499.240043972174
-1276.6241589336548,-675.5962424211625,-7358.831691228114,7499.240187230296
-1919.5831061699723,-1015.853510579674,-7177.872202018795,7499.240428534369
-2543.36228673377,-1345.960744991924,-6925.193860817086,7499.240765473362
-3141.7291256179656,-1662.619634071118,-6603.32132715355,7499.241194680694
-3708.7049558029194,-1962.6662356774414,-6215.470621855876,7499.241711867865
-4238.624754458175,-2243.1025898312837,-5765.516994553704,7499.242311867313
-4726.193745489067,-2501.1266730796306,-5257.956204518672,7499.242988684041
-5166.540302896148,-2734.1603952330743,-4697.859601665148,7499.243735555521
-5555.264626364262,-2939.875358744441,-4090.8234564833397,7499.244545019259
-5888.482702735279,-3116.216123352176,-3442.91304513567,7499.245408987362
-6162.8651141114915,-3261.420743533471,-2760.602048351523,7499.246318827345
-6375.670304817606,-3374.038373556123,-2050.7078695837813,7499.247265448388
-6524.7719748095915,-3452.9437642150674,-1320.3235186628121,7499.248239392167
-6608.680325795809,-3497.348506391806,-576.7467415104942,7499.249230927358
-6626.556947753598,-3506.8089090775534,172.5928960029519,7499.250230146869
-6578.223197062378,-3481.230433125488,920.2082415272488,7499.251227066828
-6464.161982501062,-3420.868636410012,1658.6293653184403,7499.252211726341
-6285.512941222905,-3326.326620927178,2380.478197481428,7499.253174287015
-6044.061052866424,-3198.549007322099,3078.5422476084577,7499.254105131263
-5742.218805527157,-3038.8124970270865,3745.8466702163255,7499.254994958396
-5383.002091745631,-2848.7131162912647,4375.723955904596,7499.2558348775565
-4970.000075321057,-2630.150269539352,4961.8805518692225,7499.256616496548
-4507.339330005844,-2385.3077613795353,5498.459746085824,7499.2573320056945
-3999.642608379074,-2116.6319768737103,5980.100186799086,7499.257974255863
-3451.982652857084,-1826.807438080515,6401.989452565791,7499.258536829902
-2869.8315103443215,-1518.7299811010655,6759.91213755039,7499.25901410676
-2259.0058569649486,-1195.4778216383665,7050.291971572517,7499.259401317642
-1625.6088791854263,-860.2807981806546,7270.22755401454,7499.259694593667
-975.9692920574696,-516.4881001337333,7417.521344506543,7499.259891004515
-316.5781039195246,-167.5348033672628,7490.7016206902845,7499.259988587717
345.9762405833566,183.09245244141047,7489.037183640815,7499.259986368252
1005.0736910907361,531.8903017035556,7412.54466399539,7499.259884368295
1654.128737933293,875.3736579464728,7261.9883557803905,7499.259683606999
2286.6562133973375,1210.110536189947,7038.872579596602,7499.259386090302
2896.3360903427993,1532.756344716869,6745.426651477288,7499.258994790894
3477.076630690648,1840.0873035860502,6384.58260762331,7499.258513618508
4023.075252784288,2129.032655961107,5959.945907610305,7499.25794738086
4528.87650943187,2396.705350396437,5475.759408824693,7499.25730173561
4989.426597307506,2640.430887500021,4936.860972125142,7499.256583133832
5400.123853057384,2857.774042739276,4348.635122363697,7499.255798755556
5756.864731563982,3046.5631983811345,3716.9592468044148,7499.254956438031
6056.084806968649,3204.9120414495783,3048.144869056564,7499.254064597416
6294.794386795319,3331.2384109078694,2348.874585337424,7499.253132144687
6470.60838334703,3424.2801057592324,1626.1352932218874,7499.252168396603
6581.77014393564,3483.10749613019,887.1483800725251,7499.251182982618
6627.169001872016,3507.1328113471977,139.2975687149848,7499.250185748662
6606.351372888547,3496.1160122219976,-609.9448586722508,7499.249186658766
6519.525286162197,3450.1671888929345,-1353.0927212946908,7499.248195695507
6367.558304706784,3369.745460285573,-2082.7207391107318,7499.247222760262
6151.968855955385,3255.654386211152,-2791.5387234661007,7499.246277574279
5874.911059194798,3109.0339379648285,-3472.464417718887,7499.245369581542
5539.153201489518,2931.3491076710484,-4118.694260074327,7499.244507854417
5148.050077188802,2724.375270204705,-4723.77136162267,7499.243701002994
4705.509467419392,2490.180443961784,-5281.6500203995665,7499.242957089068
4215.953094509918,2231.1046277346813,-5786.756126908326,7499.242283545579
3684.2724414893223,1949.7364201576138,-6234.04285759787,7499.241687102352
3115.7798781025135,1648.8871553361553,-6619.041099870813,7499.241173718851
2516.155581669979,1331.5628130860205,-6937.904104841013,7499.240748524634
1891.3907831303316,1000.9339844392518,-7187.445921728658,7499.2404157681
1247.7279053121263,660.3041925017405,-7365.17322991177,7499.240178774044
591.5981915258252,313.07688517492164,-7469.310250615403,7499.24003991043
-70.44255235995301,-37.27857047660141,-7498.816489358202,7499.240000564739
-731.7794603538665,-387.2615524595844,-7453.397131902297,7499.2400611301
-1385.804698848277,-733.375160355353,-7333.505989846083,7499.240221001363
-2025.9834888648847,-1072.1611546406323,-7140.340966432665,7499.240478581149
-2645.9193984096228,-1400.2345097463433,-6875.83208787193,7499.240831295804
-3239.4182525946644,-1714.3172356314622,-6542.622219748969,7499.241275621121
-3800.550022997756,-2011.2711299586058,-6144.040661169687,7499.241807117547
-4323.708077910085,-2288.1291336379036,-5684.069880451636,7499.242420474547
-4803.665201490114,-2542.124976458851,-5167.305724688163,7499.243109563659
-5235.625822117339,-2770.720816610763,-4598.911500715175,7499.243867499735
-5615.273928106135,-2971.632597931416,-3984.5663862441697,7499.244686709725
-5938.816192025805,-3142.8528715248167,-3330.4086865708946,7499.2455590083555
-6203.019872734971,-3282.670853717828,-2642.9745037748667,7499.246475679907
-6405.245116412104,-3389.689519935999,-1929.1324311616654,7499.247427565299
-6543.471333819255,-3462.839563690745,-1196.0149254180312,7499.248405153609
-6616.317390216721,-3501.3900811887343,-450.94704215432927,7499.249398677097
-6623.055406164443,-3504.955874788832,298.62675314527206,7499.250398208804
-6563.618031278219,-3473.501302312268,1045.2169675009222,7499.2513937617405
-6438.599118223272,-3407.340633723597,1781.3639129507462,7499.252375388671
-6249.247790168687,-3307.134911596273,2499.71224150033,7499.253333281502
-5997.45596093786,-3173.885346710404,3193.084437768365,7499.254257869286
-5685.739432510074,-3008.9233147508266,3854.552534999777,7499.255139913849
-5317.212758706156,-2813.897054036897,4477.507337855077,7499.255970602091
-4895.558126182138,-2590.7551971800995,5055.724460292521,7499.256741634051
-4424.98856363763,-2341.7273012029555,5583.426518675772,7499.257445305831
-3910.2058468258256,-2069.301570648152,6055.34085864819,7499.258074586577
-3356.3535199546086,-1776.1999962560776,6466.752238941789,7499.258623188723
-2768.965502875313,-1465.3511576178823,6813.549945672283,7499.259085630818
-2153.910797567292,-1139.8609615552919,7092.268866324313,7499.259457292293
-1517.3348464084957,-802.981608607914,7300.124112985988,7499.259734459629
-865.5981281869755,-458.0790977184568,7435.038848848831,7499.2599143634625
-205.21260540935063,-108.59959381296582,7495.665039908445,7499.259995206254
457.22334205858726,241.9650056599631,7481.396924495566,7499.259976180248
1115.0908468592777,590.1119611629653,7392.377066038178,7499.259857475547
1761.8166887289685,932.3626898416262,7229.494928569563,7499.259640278208
2390.938972962343,1265.2975229145877,6994.377989217395,7499.259326758396
2996.1716964807556,1585.589874377612,6689.375476485738,7499.258920048698
3571.467556341,1890.0394795978996,6317.534896832142,7499.258424212821
4111.078373090103,2175.604371672337,5882.571584106836,7499.257844204995
4609.612525208634,2439.431276038012,5388.831576140335,7499.257185820466
5062.088820753357,2678.884119629819,4841.248189446722,7499.256455637593
5463.9862679201515,2891.5703697250237,4245.292725976712,7499.255660952123
5811.289247228778,3075.364939301845,3606.91980449096,7499.254809704292
6100.527633987672,3228.4314200595722,2932.5078628312112,7499.253910399485
6328.811470159704,3349.2404309529093,2228.7954256155967,7499.252972023259
6493.85983921689,3436.5848989174783,1502.8137741948592,7499.252003951558
6594.023655503189,3489.592119120887,761.8166916434395,7499.251015857037
6628.302140432612,3507.7324742537185,13.20798478333699,7499.250017612408
6596.352820935148,3490.824725759887,-735.5324925613404,7499.2490191918005
6498.494950289163,3439.0378241591948,-1476.9235759148912,7499.248030571105
6335.706317202138,3352.88922039602,-2203.5575393571357,7499.247061628293
6109.613475063941,3233.239695108582,-2908.1741107254943,7499.2461220447185
5822.475489038966,3081.2847575043224,-3583.7330132878037,7499.245221208392
5477.161363427716,2898.54269980053,-4223.484309097145,7499.244368120171
5077.121374867723,2686.83942660297,-4821.035841212441,7499.243571303831
4626.352597830275,2448.2902108168155,-5370.417100959134,7499.242838720899
4129.35896688849,2185.278558388131,-5866.1388821343035,7499.2421776911015
3591.106274813963,1900.4323930591202,-6303.248126154498,7499.241594819227
3016.9725561488726,1596.5977990926262,-6677.377410200028,7499.241095929142
2412.6943519982765,1276.8105843166231,-6984.788583933964,7499.240686005589
1784.3093929356626,944.2659476153362,-7222.410118835716,7499.240369144389
1138.0962726917373,602.2865539269708,-7387.867797009564,7499.240148511515
480.5117153612834,254.2893357185019,-7479.508432869922,7499.240026311458
-181.87393710084302,-96.2486473719146,-7496.416390713283,7499.240003765199
-842.4423725457757,-445.8249496262851,-7438.422733159035,7499.240081098014
-1494.5934355672746,-790.9467339706378,-7306.1069090622605,7499.24025753722
-2131.8110730351077,-1128.1656706993226,-7100.790964035733,7499.240531319892
-2747.72843935825,-1454.112391523896,-6824.526331420305,7499.240899710487
-3336.191511007914,-1765.53015471444,-6480.073335667688,7499.241359028167
-3891.3205747215306,-2059.30738498162,-6070.873612905417,7499.24190468358
-4407.568975046296,-2332.5087629867758,-5601.015724217257,7499.242531224719
-4879.778534262931,-2582.404553858059,-5075.194305179652,7499.243232391392
-5303.23109096696,-2806.497881679645,-4498.6631597764535,7499.2440011777735
-5673.695642360979,-3002.549677441602,-3877.182767315373,7499.244829902404
-5987.470619228802,-3168.601051179317,-3216.962726791261,7499.245710284939
-6241.42087118488,-3302.992864762683,-2524.5997137286877,7499.24663352889
-6433.008992640483,-3404.3823097627296,-1807.0115693719495,7499.247590409507
-6560.320676463571,-3471.7563247422313,-1071.368180744235,7499.248571365957
-6622.083841978065,-3504.4417178938716,-325.0198421651513,7499.249566596845
-6617.681346146908,-3502.111893865405,424.57618601272804,7499.2505661581545
-6547.15715089392,-3464.7901175389306,1169.9301876627073,7499.251560062598
-6411.215884901657,-3392.8492821320074,1903.5948256682811,7499.252538379413
-6211.215804221641,-3287.0081839154327,2618.2395535052096,7499.253491333579
-5949.155221991459,-3148.32434074792,3306.7238601164886,7499.254409403495
-5627.652542809655,-2978.1834261619133,3962.1686162235596,7499.255283416108
-5249.920101224928,-2778.285424554006,4578.024809175255,7499.256104638574
-4819.732065706905,-2550.627645796882,5148.138979527046,7499.256864865509
-4341.386728770239,-2297.4847689739695,5666.814705487314,7499.257556500977
-3819.6635600217123,-2021.3861146253137,6128.869520855039,7499.258172634386
-3259.7754512346714,-1725.0903725889345,6529.686697697442,7499.258707109533
-2667.3166306058038,-1411.5580379506255,6865.2613763231475,7499.25915458612
-2048.2067666256526,-1083.9218305172328,7132.240581591331,7499.259510593108
-1408.63182007833,-745.4553933827444,7327.956725682707,7499.259771573394
-754.9822351821281,-399.5405833536977,7450.454262546635,7499.259934919348
-93.78908747497704,-49.633680073178965,7498.509227670363,7499.259998998873
568.3411735275284,300.7691485089518,7471.641467911094,7499.259963171706
1224.7927348348555,648.1667792424806,7370.119439179693,7499.2598277958205
1869.006524046007,989.0881163966299,7194.957524032707,7499.259594223848
2494.54574644494,1320.126774236833,6947.905895978197,7499.259264789562
3095.1602002624677,1637.9751130007621,6631.433031780068,7499.258842784561
3664.8487274482345,1939.457288176449,6248.701046514533,7499.258332425381
4197.919175935162,2221.5609828490865,5803.534097851112,7499.25773881136
4689.045274244069,2481.4675060419536,5300.380175289396,7499.257067873694
5133.319850137142,2716.5799563087,4744.266656182272,7499.25632631617
5526.303861565291,2924.5491691694524,4140.750072659516,7499.255521548187
5864.070750002584,3103.2971891294774,3495.8605914131263,7499.254661610719
6143.245673010008,3251.038031758976,2816.0417611288453,7499.253755095978
6361.039224040669,3366.295528391956,2108.0861296349085,7499.2528110615585
6515.275302590114,3447.918075156869,1379.0673741010462,7499.251838939942
6604.412856249617,3495.0901389859578,636.2696224554606,7499.250848444245
6627.561277455227,3507.340405656107,-112.88532775118566,7499.249849471174
6584.489301131352,3484.5464884687885,-860.912165811343,7499.248852002137
6475.627314366468,3426.936150542637,-1600.3368586935696,7499.247866003515
6302.063055085642,3335.085028528242,-2323.771328955416,7499.24690132708
6065.530742738376,3209.910880510802,-3023.9872735863605,7499.245967611561
5768.393749644626,3052.664415594973,-3693.9883862201063,7499.245074186335
5413.620986176515,2864.916796818409,-4327.080261122788,7499.244229978211
5004.757235759149,2648.54394227763,-4916.937280528632,7499.243443422236
4545.887736118301,2405.7077813373708,-5457.665817046034,7499.24272237742
4041.597360684501,2138.8346532142027,-5943.863119680073,7499.242074048202
3496.9248080110556,1850.5910637747786,-6370.671295145882,7499.241504912476
2917.3122569299026,1543.8570427786105,-6733.825845159043,7499.241020656855
2308.550990469413,1221.6973677683961,-7029.698274779445,7499.240626119863
1676.7235318266262,887.330942121141,-7255.332346125347,7499.240325243582
1028.1428705289734,544.098633212205,-7408.473615262941,7499.2401210342705
369.289385990941,195.42989202859343,-7487.591957182048,7499.2400155323185
-293.25390133231775,-155.19151226226828,-7491.89685382402,7499.240009791867
-952.8671042815025,-504.26230043855253,-7421.345292427163,7499.240103870273
-1602.9596116662512,-848.294686275701,-7276.642195282459,7499.2402968275355
-2237.0359384419053,-1183.8512248074987,-7059.233376605776,7499.24058673569
-2848.760625475589,-1507.5791576248005,-6771.291096890736,7499.24097069807
-3432.021540486132,-1816.2439120670122,-6415.692359059802,7499.24144487825
-3980.990947708314,-2106.7614196107133,-5995.990163245526,7499.242004538379
-4490.183736124069,-2376.2289305569134,-5516.378007381019,7499.242644086517
-4954.512224487125,-2621.954017139332,-4981.647988257567,7499.243357132512
-5369.336995561173,-2841.4814752715183,-4397.142921647432,7499.2441365518425
-5730.513251662393,-3032.617856144605,-3768.702959843103,7499.244974556808
-6034.432228334604,-3193.453382562762,-3102.6072399472696,7499.245862774342
